247.129575402636,16.2423133235727
247.135431918009,19.217423133236
247.141288433382,22.1925329428992
247.147144948756,25.1676427525625
247.153001464129,28.1427525622257
247.158857979502,31.117862371889
247.164714494876,34.0929721815522
247.170571010249,37.0680819912155
247.176427525622,40.0431918008787
247.182284040996,43.018301610542
247.188140556369,45.9934114202052
247.193997071742,48.9685212298685
247.199853587116,51.9436310395317
247.205710102489,54.918740849195
247.211566617862,57.8938506588582
247.217423133236,60.8689604685215
247.223279648609,63.8440702781847
247.229136163983,66.819180087848
247.234992679356,69.7942898975112
247.240849194729,72.7693997071745
247.246705710103,75.7445095168377
247.252562225476,78.719619326501
247.258418740849,81.6947291361642
247.264275256223,84.6698389458275
247.270131771596,87.6449487554907
247.275988286969,90.620058565154
247.281844802343,93.5951683748172
247.287701317716,96.5702781844805
247.293557833089,99.5453879941437
247.299414348463,102.520497803807
247.305270863836,105.49560761347
247.311127379209,108.470717423133
247.316983894583,111.445827232797
247.322840409956,114.42093704246
247.328696925329,117.396046852123
247.334553440703,120.371156661786
247.340409956076,123.34626647145
247.34626647145,126.321376281113
247.352122986823,129.296486090776
247.357979502196,132.271595900439
247.36383601757,135.246705710103
247.369692532943,138.221815519766
247.375549048316,141.196925329429
247.38140556369,144.172035139092
247.387262079063,147.147144948756
247.393118594436,150.122254758419
247.39897510981,153.097364568082
247.404831625183,156.072474377745
247.410688140556,159.047584187409
247.41654465593,162.022693997072
247.422401171303,164.997803806735
247.428257686676,167.972913616398
247.43411420205,170.948023426062
247.439970717423,173.923133235725
247.445827232797,176.898243045388
247.45168374817,179.873352855051
247.457540263543,182.848462664715
247.463396778917,185.823572474378
247.46925329429,188.798682284041
247.475109809663,191.773792093704
247.480966325037,194.748901903368
247.48682284041,197.724011713031
247.492679355783,200.699121522694
247.498535871157,203.674231332357
247.50439238653,206.649341142021
247.510248901903,209.624450951684
247.516105417277,212.599560761347
247.52196193265,215.57467057101
247.527818448023,218.549780380674
247.533674963397,221.524890190337
247.53953147877,224.5
247.545387994144,227.475109809663
247.551244509517,230.450219619327
247.55710102489,233.42532942899
247.562957540264,236.400439238653
247.568814055637,239.375549048316
247.57467057101,242.35065885798
247.580527086384,245.325768667643
247.586383601757,248.300878477306
247.59224011713,251.275988286969
247.598096632504,254.251098096633
247.603953147877,257.226207906296
247.60980966325,260.201317715959
247.615666178624,263.176427525622
247.621522693997,266.151537335286
247.62737920937,269.126647144949
247.633235724744,272.101756954612
247.639092240117,275.076866764275
247.644948755491,278.051976573939
247.650805270864,281.027086383602
247.656661786237,284.002196193265
247.662518301611,286.977306002928
247.668374816984,289.952415812592
247.674231332357,292.927525622255
247.680087847731,295.902635431918
247.685944363104,298.877745241581
247.691800878477,301.852855051245
247.697657393851,304.827964860908
247.703513909224,307.803074670571
247.709370424597,310.778184480234
247.715226939971,313.753294289898
247.721083455344,316.728404099561
247.726939970717,319.703513909224
247.732796486091,322.678623718887
247.738653001464,325.653733528551
247.744509516838,328.628843338214
247.750366032211,331.603953147877
247.756222547584,334.57906295754
247.762079062958,337.554172767204
247.767935578331,340.529282576867
247.773792093704,343.50439238653
247.779648609078,346.479502196193
247.785505124451,349.454612005857
247.791361639824,352.42972181552
247.797218155198,355.404831625183
247.803074670571,358.379941434846
247.808931185944,361.35505124451
247.814787701318,364.330161054173
247.820644216691,367.305270863836
247.826500732064,370.280380673499
247.832357247438,373.255490483163
247.838213762811,376.230600292826
247.844070278185,379.205710102489
247.849926793558,382.180819912152
247.855783308931,385.155929721816
247.861639824305,388.131039531479
247.867496339678,391.106149341142
247.873352855051,394.081259150805
247.879209370425,397.056368960469
247.885065885798,400.031478770132
247.890922401171,403.006588579795
247.896778916545,405.981698389458
247.902635431918,408.956808199122
247.908491947291,411.931918008785
247.914348462665,414.907027818448
247.920204978038,417.882137628111
247.926061493412,420.857247437775
247.931918008785,423.832357247438
247.937774524158,426.807467057101
247.943631039532,429.782576866764
247.949487554905,432.757686676428
247.955344070278,435.732796486091
247.961200585652,438.707906295754
247.967057101025,441.683016105417
247.972913616398,444.658125915081
247.978770131772,447.633235724744
247.984626647145,450.608345534407
247.990483162518,453.583455344071
247.996339677892,456.558565153734
248.002196193265,459.533674963397
248.008052708638,462.50878477306
248.013909224012,465.483894582724
248.019765739385,468.459004392387
248.025622254759,471.43411420205
248.031478770132,474.409224011713
248.037335285505,477.384333821377
248.043191800879,480.35944363104
248.049048316252,483.334553440703
248.054904831625,486.309663250366
248.060761346999,489.284773060029
248.066617862372,492.259882869693
248.072474377745,495.234992679356
248.078330893119,498.210102489019
248.084187408492,501.185212298682
248.090043923865,504.160322108346
248.095900439239,507.135431918009
248.101756954612,510.110541727672
248.107613469985,513.085651537335
248.113469985359,516.060761346999
248.119326500732,519.035871156662
248.125183016105,522.010980966325
248.131039531479,524.986090775988
248.136896046852,527.961200585652
248.142752562226,530.936310395315
248.148609077599,533.911420204978
248.154465592972,536.886530014641
248.160322108346,539.861639824305
248.166178623719,542.836749633968
248.172035139092,545.811859443631
248.177891654466,548.786969253295
248.183748169839,551.762079062958
248.189604685212,554.737188872621
248.195461200586,557.712298682284
248.201317715959,560.687408491948
248.207174231332,563.662518301611
248.213030746706,566.637628111274
248.218887262079,569.612737920937
248.224743777452,572.587847730601
248.230600292826,575.562957540264
248.236456808199,578.538067349927
248.242313323573,581.51317715959
248.248169838946,584.488286969254
248.254026354319,587.463396778917
248.259882869693,590.43850658858
248.265739385066,593.413616398243
248.271595900439,596.388726207906
248.277452415813,599.36383601757
248.283308931186,602.338945827233
248.289165446559,605.314055636896
248.295021961933,608.289165446559
248.300878477306,611.264275256223
248.306734992679,614.239385065886
248.312591508053,617.214494875549
248.318448023426,620.189604685212
248.324304538799,623.164714494876
248.330161054173,626.139824304539
248.336017569546,629.114934114202
248.34187408492,632.090043923865
248.347730600293,635.065153733529
248.353587115666,638.040263543192
248.35944363104,641.015373352855
248.365300146413,643.990483162518
248.371156661786,646.965592972182
248.37701317716,649.940702781845
248.382869692533,652.915812591508
248.388726207906,655.890922401171
248.39458272328,658.866032210835
248.400439238653,661.841142020498
248.406295754026,664.816251830161
248.4121522694,667.791361639824
248.418008784773,670.766471449488
248.423865300146,673.741581259151
248.42972181552,676.716691068814
248.435578330893,679.691800878477
248.441434846267,682.666910688141
248.44729136164,685.642020497804
248.453147877013,688.617130307467
248.459004392387,691.59224011713
248.46486090776,694.567349926794
248.470717423133,697.542459736457
248.476573938507,700.51756954612
248.48243045388,703.492679355783
248.488286969253,706.467789165447
248.494143484627,709.44289897511
248.5,712.418008784773
248.505856515373,715.393118594436
248.511713030747,718.3682284041
248.51756954612,721.343338213763
248.523426061493,724.318448023426
248.529282576867,727.293557833089
248.53513909224,730.268667642753
248.540995607614,733.243777452416
248.546852122987,736.218887262079
248.55270863836,739.193997071742
248.558565153734,742.169106881406
248.564421669107,745.144216691069
248.57027818448,748.119326500732
248.576134699854,751.094436310395
248.581991215227,754.069546120059
248.5878477306,757.044655929722
248.593704245974,760.019765739385
248.599560761347,762.994875549048
248.60541727672,765.969985358712
248.611273792094,768.945095168375
248.617130307467,771.920204978038
248.62298682284,774.895314787701
248.628843338214,777.870424597365
250.081259150805,778.128111273792
251.533674963397,778.38579795022
252.986090775988,778.643484626647
254.43850658858,778.901171303075
255.890922401171,779.158857979502
257.343338213763,779.41654465593
258.795754026354,779.674231332357
260.248169838946,779.931918008785
261.700585651537,780.189604685213
263.153001464129,780.44729136164
264.60541727672,780.704978038068
266.057833089312,780.962664714495
267.510248901903,781.220351390923
268.962664714495,781.47803806735
270.415080527086,781.735724743778
271.867496339678,781.993411420205
273.319912152269,782.251098096633
274.772327964861,782.50878477306
276.224743777452,782.766471449488
277.677159590044,783.024158125915
279.129575402636,783.281844802343
280.581991215227,783.53953147877
282.034407027818,783.797218155198
283.48682284041,784.054904831625
284.939238653002,784.312591508053
286.391654465593,784.57027818448
287.844070278185,784.827964860908
289.296486090776,785.085651537335
290.748901903368,785.343338213763
292.201317715959,785.601024890191
293.653733528551,785.858711566618
295.106149341142,786.116398243046
296.558565153734,786.374084919473
298.010980966325,786.631771595901
299.463396778917,786.889458272328
300.915812591508,787.147144948756
302.3682284041,787.404831625183
303.820644216691,787.662518301611
305.273060029283,787.920204978038
306.725475841874,788.177891654466
308.177891654466,788.435578330893
309.630307467057,788.693265007321
311.082723279649,788.950951683748
312.53513909224,789.208638360176
313.987554904832,789.466325036603
315.439970717423,789.724011713031
316.892386530015,789.981698389458
318.344802342606,790.239385065886
319.797218155198,790.497071742313
321.249633967789,790.754758418741
322.702049780381,791.012445095168
324.154465592972,791.270131771596
325.606881405564,791.527818448023
327.059297218155,791.785505124451
328.511713030747,792.043191800879
329.964128843338,792.300878477306
331.41654465593,792.558565153734
332.868960468521,792.816251830161
334.321376281113,793.073938506589
335.773792093704,793.331625183016
337.226207906296,793.589311859444
338.678623718887,793.846998535871
340.131039531479,794.104685212299
341.58345534407,794.362371888726
342.965592972182,794.233528550513
344.347730600293,794.104685212299
345.729868228404,793.975841874085
347.112005856515,793.846998535871
348.494143484627,793.718155197658
349.876281112738,793.589311859444
351.258418740849,793.46046852123
